iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CAN,North America,Canada,2021-04-20,1123456,8524,8711.571,23403,31,41.429,29215.333,221.666,226.543,608.592,0.806,1.077,1.04,1261,32.792,4518,117.49,,,,,30175632,102172,790.869,2.678,131111,3.436,0.0653,15.3,tests performed,10592735,9620789,971889,57,239600,270227,27.55,25.02,2.53,0,7027,255844,0.665,38454328,,,,
CAN,North America,Canada,2021-04-21,1131767,8311,8679,23448,45,44,29431.46,216.127,225.696,609.762,1.17,1.144,1.03,1293,33.624,4500,117.022,,,,,30281436,105804,793.642,2.773,130976,3.433,0.0641,15.6,tests performed,10912033,9926414,985558,61,319298,273049,28.38,25.81,2.56,0,7101,258713,0.673,38454328,,,,
CAN,North America,Canada,2021-04-22,1139042,7275,8640.857,23492,44,45.286,29620.645,189.185,224.704,610.907,1.144,1.178,1.02,1308,34.014,4485,116.632,,,,,30418457,137021,797.234,3.591,131431,3.445,0.0631,15.9,tests performed,11278447,10274785,1003600,62,366414,281133,29.33,26.72,2.61,0,7311,266628,0.693,38454328,,,,
CAN,North America,Canada,2021-04-23,1147461,8419,8615.286,23546,54,45.429,29839.58,218.935,224.039,612.311,1.404,1.181,1.01,1334,34.691,4458,115.93,,,,,30559306,140849,800.925,3.691,128650,3.372,0.0644,15.5,tests performed,11643399,10620564,1022765,70,364952,287128,30.28,27.62,2.66,0,7467,270989,0.705,38454328,,,,
CAN,North America,Canada,2021-04-24,1155842,8381,8445.429,23600,54,45.571,30057.527,217.947,219.622,613.715,1.404,1.185,1,1342,34.899,4522,117.594,,,,,30705297,145991,804.751,3.826,127880,3.352,0.0641,15.6,tests performed,11932958,10894195,1038690,73,289559,292002,31.03,28.33,2.7,0,7593,277031,0.72,38454328,,,,
CAN,North America,Canada,2021-04-25,1164580,8738,8359.286,23655,55,47.571,30284.758,227.231,217.382,615.145,1.43,1.237,1,1367,35.549,4562,118.634,,,,,30840738,135441,808.301,3.55,127228,3.335,0.0637,15.7,tests performed,12165868,11117279,1048514,75,232910,296539,31.64,28.91,2.73,0,7711,280970,0.731,38454328,12752.7,3.21,-0.25,334.23395
CAN,North America,Canada,2021-04-26,1172885,8305,8279,23712,57,48.571,30500.728,215.97,215.294,616.628,1.482,1.263,0.99,1365,35.497,4546,118.218,,,,,30960379,119641,811.437,3.136,126703,3.321,0.0629,15.9,tests performed,12429594,11371899,1057617,78,263726,296637,32.32,29.57,2.75,0,7714,282679,0.735,38454328,,,,
CAN,North America,Canada,2021-04-27,1180714,7829,8179.714,23755,43,50.286,30704.32,203.592,212.712,617.746,1.118,1.308,0.98,1363,35.445,4516,117.438,,,,,31064387,104008,814.163,2.726,126965,3.328,0.0623,16,tests performed,12692222,11613679,1078460,83,262628,299927,33.01,30.2,2.8,0,7800,284699,0.74,38454328,,,,
CAN,North America,Canada,2021-04-28,1187917,7203,8021.429,23793,38,49.286,30891.633,187.313,208.596,618.734,0.988,1.282,0.97,1380,35.887,4427,115.124,,,,,31173221,108834,817.015,2.852,127398,3.339,0.0622,16.1,tests performed,12958291,11863197,1095005,89,266069,292323,33.7,30.85,2.85,0,7602,276683,0.72,38454328,,,,
CAN,North America,Canada,2021-04-29,1194986,7069,7992,23838,45,49.429,31075.462,183.828,207.831,619.904,1.17,1.285,0.97,1381,35.913,4382,113.953,,,,,31325175,151954,820.998,3.983,129531,3.395,0.0604,16.5,tests performed,13265191,12148992,1116109,90,306900,283821,34.5,31.59,2.9,0,7381,267744,0.696,38454328,,,,
CAN,North America,Canada,2021-04-30,1202735,7749,7896.286,23887,49,48.714,31276.974,201.512,205.342,621.178,1.274,1.267,0.96,1386,36.043,4335,112.731,,,,,31479292,154117,825.037,4.039,131427,3.445,0.0593,16.9,tests performed,13547975,12413669,1134213,93,282784,272082,35.23,32.28,2.95,0,7075,256158,0.666,38454328,,,,
CAN,North America,Canada,2021-05-01,1211078,8343,7890.857,23944,57,49.143,31493.932,216.959,205.201,622.661,1.482,1.278,0.96,1387,36.069,4387,114.083,,,,,31629802,150510,828.982,3.945,132072,3.461,0.0596,16.8,tests performed,13782804,12629297,1153405,102,234829,264264,35.84,32.84,3,0,6872,247872,0.645,38454328,,,,
CAN,North America,Canada,2021-05-02,1219418,8340,7834,23994,50,48.429,31710.813,216.881,203.722,623.961,1.3,1.259,0.95,1381,35.913,4439,115.436,,,,,31756698,126896,832.307,3.326,130851,3.429,0.0597,16.8,tests performed,13956433,12791366,1164960,107,173629,255795,36.29,33.26,3.03,0,6652,239155,0.622,38454328,13012.2,3.23,4.53,341.03516
CAN,North America,Canada,2021-05-03,1227868,8450,7854.714,24034,40,46,31930.554,219.741,204.261,625.001,1.04,1.196,0.94,1384,35.991,4330,112.601,,,,,31897888,141190,836.008,3.7,133930,3.51,0.0579,17.3,tests performed,14183784,13009931,1173744,109,227351,250599,36.88,33.83,3.05,0,6517,234005,0.609,38454328,,,,
CAN,North America,Canada,2021-05-04,1235696,7828,7854.571,24071,37,45.143,32134.12,203.566,204.257,625.963,0.962,1.174,0.93,1375,35.757,4226,109.897,,,,,32009489,111601,838.933,2.925,135015,3.539,0.0568,17.6,tests performed,14418992,13225162,1193713,117,235208,246681,37.5,34.39,3.1,0,6415,230212,0.599,38454328,,,,
CAN,North America,Canada,2021-05-05,1243261,7565,7906.286,24109,38,45.143,32330.847,196.727,205.602,626.952,0.988,1.174,0.92,1346,35.003,4165,108.31,,,,,32127668,118179,842.03,3.097,136350,3.574,0.0557,18,tests performed,14706130,13493734,1212273,123,287138,249691,38.24,35.09,3.15,0,6493,232934,0.606,38454328,,,,
CAN,North America,Canada,2021-05-06,1249949,6688,7851.857,24163,54,46.429,32504.768,173.921,204.187,628.356,1.404,1.207,0.91,1320,34.326,4045,105.19,,,,,32266260,138592,845.662,3.632,134441,3.524,0.0562,17.8,tests performed,15066362,13830886,1235348,128,360232,257310,39.18,35.97,3.21,0,6691,240271,0.625,38454328,,,,
CAN,North America,Canada,2021-05-07,1257339,7390,7800.571,24219,56,47.429,32696.944,192.176,202.853,629.812,1.456,1.233,0.9,1310,34.066,3958,102.927,,,,,32408919,142659,849.401,3.739,132804,3.481,0.0567,17.7,tests performed,15466836,14205400,1261300,136,400474,274123,40.22,36.94,3.28,0,7129,255962,0.666,38454328,,,,
CAN,North America,Canada,2021-05-08,1265340,8001,7751.714,24256,37,44.571,32905.009,208.065,201.582,630.774,0.962,1.159,0.89,1300,33.806,3939,102.433,,,,,32549753,140834,853.092,3.691,131422,3.444,0.0559,17.9,tests performed,15797041,14514883,1282020,138,330205,287748,41.08,37.75,3.33,0,7483,269369,0.7,38454328,,,,
CAN,North America,Canada,2021-05-09,1273166,7826,7678.286,24297,41,43.286,33108.523,203.514,199.673,631.84,1.066,1.126,0.88,1287,33.468,3996,103.915,,,,,32656754,107001,855.897,2.804,128579,3.37,0.0564,17.7,tests performed,16070213,14779555,1290516,142,273172,301969,41.79,38.43,3.36,0,7853,284027,0.739,38454328,13172.7,3.22,2.79,345.24167
CAN,North America,Canada,2021-05-10,1280564,7398,7528,24347,50,44.714,33300.907,192.384,195.765,633.141,1.3,1.163,0.87,1281,33.312,3875,100.769,,,,,32746783,90029,858.256,2.36,121271,3.178,0.0582,17.2,tests performed,16407106,15098218,1308745,143,336893,317617,42.67,39.26,3.4,0,8260,298327,0.776,38454328,,,,
CAN,North America,Canada,2021-05-11,1287861,7297,7452.143,24409,62,48.286,33490.665,189.758,193.792,634.753,1.612,1.256,0.86,1259,32.74,3891,101.185,,,,,32867352,120569,861.416,3.16,122552,3.212,0.0566,17.7,tests performed,16711362,15382557,1328657,148,304256,327481,43.46,40,3.46,0,8516,308199,0.801,38454328,,,,
CAN,North America,Canada,2021-05-12,1294199,6338,7276.857,24449,40,48.571,33655.483,164.819,189.234,635.793,1.04,1.263,0.85,1262,32.818,3826,99.495,,,,,33001128,133776,864.922,3.506,124780,3.27,0.0544,18.4,tests performed,17062381,15709283,1352948,150,351019,336607,44.37,40.85,3.52,0,8753,316507,0.823,38454328,,,,
CAN,North America,Canada,2021-05-13,1299581,5382,7090.286,24480,31,45.286,33795.442,139.958,184.382,636.599,0.806,1.178,0.83,1268,32.974,3811,99.105,,,,,33130218,129090,868.306,3.383,123423,3.235,0.053,18.9,tests performed,17460045,16077829,1382060,156,397664,341955,45.4,41.81,3.59,0,8892,320992,0.835,38454328,,,,
CAN,North America,Canada,2021-05-14,1305793,6212,6922,24530,50,44.429,33956.984,161.542,180.006,637.9,1.3,1.155,0.82,1269,33,3619,94.112,,,,,33260624,130406,871.724,3.418,121672,3.189,0.0517,19.4,tests performed,17895409,16477755,1417495,159,435364,346939,46.54,42.85,3.69,0,9022,324622,0.844,38454328,,,,
CAN,North America,Canada,2021-05-15,1312412,6619,6724.571,24590,60,47.714,34129.11,172.126,174.872,639.46,1.56,1.241,0.81,1278,33.234,3639,94.632,,,,,33383698,123074,874.949,3.226,119135,3.122,0.0508,19.7,tests performed,18262722,16819703,1442851,168,367313,352240,47.49,43.74,3.75,0,9160,329260,0.856,38454328,,,,
CAN,North America,Canada,2021-05-16,1318412,6000,6463.714,24632,42,47.857,34285.14,156.029,168.088,640.552,1.092,1.245,0.8,1268,32.974,3698,96.166,,,,,33482165,98467,877.53,2.581,117916,3.09,0.0497,20.1,tests performed,18582158,17123404,1458585,169,319436,358849,48.32,44.53,3.79,0,9332,334836,0.871,38454328,13328.2,3.21,2.75,349.31714
CAN,North America,Canada,2021-05-17,1324122,5710,6222.571,24672,40,46.429,34433.627,148.488,161.817,641.592,1.04,1.207,0.79,1247,32.428,3561,92.603,,,,,33592273,110108,880.416,2.886,120784,3.166,0.0463,21.6,tests performed,18974621,17501156,1473295,170,392463,366788,49.34,45.51,3.83,0,9538,343277,0.893,38454328,,,,
CAN,North America,Canada,2021-05-18,1329518,5396,5951,24710,38,43,34573.95,140.322,154.755,642.58,0.988,1.118,0.77,1195,31.076,3473,90.315,,,,,33668274,76001,882.408,1.992,114417,2.999,0.0467,21.4,tests performed,19261805,17760088,1501540,177,287184,364349,50.09,46.18,3.9,0,9475,339647,0.883,38454328,,,,
CAN,North America,Canada,2021-05-19,1334106,4588,5701,24741,31,41.714,34693.26,119.31,148.254,643.387,0.806,1.085,0.76,1163,30.244,3393,88.235,,,,,33754111,85837,884.657,2.25,107569,2.819,0.0475,21,tests performed,19621971,18083562,1538229,180,360166,365656,51.03,47.03,4,0,9509,339183,0.882,38454328,,,,
CAN,North America,Canada,2021-05-20,1338140,4034,5508.429,24778,37,42.571,34798.164,104.904,143.246,644.349,0.962,1.107,0.75,1140,29.646,3277,85.218,,,,,33863629,109518,887.528,2.87,104773,2.746,0.0462,21.6,tests performed,20023476,18440492,1582794,190,401505,366204,52.07,47.95,4.12,0,9523,337523,0.878,38454328,,,,
CAN,North America,Canada,2021-05-21,1342387,4247,5227.714,24826,48,42.286,34908.606,110.443,135.946,645.597,1.248,1.1,0.74,1116,29.021,3260,84.776,,,,,33979043,115414,890.553,3.025,102631,2.69,0.0451,22.2,tests performed,20509343,18872008,1637132,203,485867,373419,53.33,49.08,4.26,0,9711,342036,0.889,38454328,,,,
CAN,North America,Canada,2021-05-22,1347439,5052,5003.857,24871,45,40.143,35039.983,131.377,130.125,646.767,1.17,1.044,0.73,1088,28.293,3123,81.213,,,,,34083113,104070,893.28,2.728,99916,2.619,0.0443,22.6,tests performed,20901862,19214056,1687596,210,392519,377020,54.36,49.97,4.39,0,9804,342050,0.889,38454328,,,,
CAN,North America,Canada,2021-05-23,1352121,4682,4815.571,24922,51,41.429,35161.738,121.755,125.228,648.093,1.326,1.077,0.72,1079,28.059,3155,82.045,,,,,34156885,73772,895.214,1.933,96389,2.526,0.0438,22.8,tests performed,21212765,19500908,1711646,211,310903,375801,55.16,50.71,4.45,0,9773,339643,0.883,38454328,13623.7,3.24,5.34,357.0619
CAN,North America,Canada,2021-05-24,1356121,4000,4571.286,24962,40,41.429,35265.757,104.02,118.876,649.134,1.04,1.077,0.71,1073,27.903,3090,80.355,,,,,34218813,61928,896.837,1.623,89506,2.346,0.043,23.2,tests performed,21570598,19838774,1731607,217,357833,370854,56.09,51.59,4.5,0,9644,333945,0.868,38454328,,,,
CAN,North America,Canada,2021-05-25,1359859,3738,4334.429,24988,26,39.714,35362.964,97.206,112.716,649.81,0.676,1.033,0.71,1060,27.565,3004,78.119,,,,,34315351,96538,899.367,2.53,92440,2.423,0.0403,24.8,tests performed,21826504,20071572,1754713,219,255906,366386,56.76,52.2,4.56,0,9528,330212,0.859,38454328,,,,
CAN,North America,Canada,2021-05-26,1363010,3151,4129.143,25029,41,41.143,35444.905,81.941,107.378,650.876,1.066,1.07,0.7,1028,26.733,2920,75.934,,,,,34372343,56992,900.86,1.494,88319,2.315,0.0387,25.8,tests performed,22150571,20342013,1808328,230,324067,361229,57.6,52.9,4.7,0,9394,322636,0.839,38454328,,,,
CAN,North America,Canada,2021-05-27,1365512,2502,3910.286,25079,50,43,35509.969,65.064,101.686,652.176,1.3,1.118,0.69,1000,26.005,2782,72.346,,,,,34449561,77218,902.884,2.024,83705,2.194,0.0384,26.1,tests performed,22544930,20673036,1871656,238,394359,360208,58.63,53.76,4.87,0,9367,318935,0.829,38454328,,,,
CAN,North America,Canada,2021-05-28,1368104,2592,3673.857,25114,35,41.143,35577.374,67.405,95.538,653.086,0.91,1.07,0.69,960,24.965,2637,68.575,,,,,34550157,100596,905.521,2.637,81588,2.138,0.0367,27.3,tests performed,23004782,21060894,1943636,252,459852,356491,59.82,54.77,5.05,0,9271,312698,0.813,38454328,,,,
CAN,North America,Canada,2021-05-29,1371069,2965,3375.714,25162,48,41.571,35654.478,77.104,87.785,654.335,1.248,1.081,0.69,940,24.445,2581,67.119,,,,,34650354,100197,908.147,2.626,81034,2.124,0.035,28.5,tests performed,23353297,21339414,2013619,264,348515,350205,60.73,55.49,5.24,0,9107,303623,0.79,38454328,,,,
CAN,North America,Canada,2021-05-30,1374273,3204,3164.571,25192,30,38.571,35737.798,83.32,82.294,655.115,0.78,1.003,0.68,939,24.419,2527,65.714,,,,,34717353,66999,909.903,1.756,80067,2.098,0.0337,29.7,tests performed,23672716,21592623,2079822,271,319419,351422,61.56,56.15,5.41,0,9139,298816,0.777,38454328,13499.2,3.17,-2.27,353.79886
CAN,North America,Canada,2021-05-31,1376991,2718,2981.429,25237,45,39.286,35808.479,70.681,77.532,656.285,1.17,1.022,0.68,896,23.3,2398,62.36,,,,,34790069,72716,911.809,1.906,81608,2.139,0.033,30.3,tests performed,24063314,21917627,2145412,275,390598,356102,62.58,57,5.58,0,9260,296979,0.772,38454328,,,,
CAN,North America,Canada,2021-06-01,1379464,2473,2800.714,25272,35,40.571,35872.789,64.31,72.832,657.195,0.91,1.055,0.67,869,22.598,2351,61.137,,,,,34862859,72790,913.716,1.908,78215,2.05,0.0314,31.8,tests performed,24379043,22149654,2229100,289,315729,364648,63.4,57.6,5.8,0,9483,296869,0.772,38454328,,,,
CAN,North America,Canada,2021-06-02,1381573,2109,2651.857,25299,27,38.571,35927.633,54.844,68.961,657.897,0.702,1.003,0.67,810,21.064,2224,57.835,,,,,34927927,65068,915.422,1.705,79369,2.08,0.0298,33.6,tests performed,24726546,22395594,2330626,326,347503,367996,64.3,58.24,6.06,0,9570,293369,0.763,38454328,,,,
CAN,North America,Canada,2021-06-03,1383211,1638,2528.429,25318,19,34.143,35970.229,42.596,65.751,658.391,0.494,0.888,0.67,771,20.05,2099,54.584,,,,,35017704,89777,917.775,2.353,81163,2.127,0.0276,36.2,tests performed,25141962,22670722,2470891,349,415416,371005,65.38,58.95,6.43,0,9648,285384,0.742,38454328,,,,
CAN,North America,Canada,2021-06-04,1385273,2062,2452.714,25364,46,35.714,36023.851,53.622,63.783,659.588,1.196,0.929,0.66,743,19.322,2036,52.946,,,,,35104681,86977,920.054,2.28,79218,2.076,0.0262,38.1,tests performed,25603511,22961892,2641239,380,461549,371247,66.58,59.71,6.87,0,9654,271571,0.706,38454328,,,,
CAN,North America,Canada,2021-06-05,1387442,2169,2339,25395,31,33.286,36080.256,56.405,60.825,660.394,0.806,0.866,0.66,728,18.932,2025,52.66,,,,,35162931,58250,921.581,1.527,73225,1.919,0.0267,37.4,tests performed,25983643,23196645,2786610,388,380132,375764,67.57,60.32,7.25,0,9772,265319,0.69,38454328,,,,
CAN,North America,Canada,2021-06-06,1389502,2060,2175.571,25427,32,33.571,36133.826,53.57,56.575,661.226,0.832,0.873,0.66,710,18.463,1988,51.698,,,,,35171179,8248,921.797,0.216,64832,1.699,0.0287,34.8,tests performed,26307993,23394313,2913277,403,324350,376468,68.41,60.84,7.58,0,9790,257384,0.669,38454328,13724.7,3.18,4.15,359.70898
CAN,North America,Canada,2021-06-07,1391389,1887,2056.857,25469,42,33.143,36182.897,49.071,53.488,662.318,1.092,0.862,0.66,688,17.891,1931,50.215,,,,,35317305,146126,925.627,3.83,75319,1.974,0.023,43.4,tests performed,26716956,23648903,3067644,409,408963,379092,69.48,61.5,7.98,0,9858,247325,0.643,38454328,,,,
CAN,North America,Canada,2021-06-08,1392910,1521,1920.857,25481,12,29.857,36222.451,39.553,49.952,662.63,0.312,0.776,0.66,674,17.527,1851,48.135,,,,,35364353,47048,926.86,1.233,71642,1.878,0.0233,42.9,tests performed,27070453,23812080,3257944,429,353497,384487,70.4,61.92,8.47,0,9999,237489,0.618,38454328,,,,
CAN,North America,Canada,2021-06-09,1394142,1232,1795.571,25508,27,29.857,36254.489,32.038,46.694,663.332,0.702,0.776,0.66,656,17.059,1785,46.419,,,,,35422973,58620,928.396,1.536,70721,1.854,0.0224,44.7,tests performed,27475608,23977606,3497555,447,405155,392723,71.45,62.35,9.1,0,10213,226002,0.588,38454328,,,,
CAN,North America,Canada,2021-06-10,1395410,1268,1742.714,25537,29,31.286,36287.463,32.974,45.319,664.086,0.754,0.814,0.66,640,16.643,1688,43.896,,,,,35504029,81056,930.521,2.124,69475,1.821,0.0213,47,tests performed,27954010,24155384,3798153,473,478402,401721,72.69,62.82,9.88,0,10447,212095,0.552,38454328,,,,
CAN,North America,Canada,2021-06-11,1396813,1403,1648.571,25589,52,32.143,36323.948,36.485,42.871,665.439,1.352,0.836,0.66,608,15.811,1614,41.972,,,,,35581916,77887,932.562,2.041,68176,1.787,0.0207,48.3,tests performed,28457391,24329488,4127406,497,503381,407697,74,63.27,10.73,0,10602,195371,0.508,38454328,,,,
CAN,North America,Canada,2021-06-12,1398292,1479,1550,25619,30,32,36362.409,38.461,40.308,666.219,0.78,0.832,0.67,609,15.837,1604,41.712,,,,,35639265,57349,934.065,1.503,68048,1.783,0.02,49.9,tests performed,28877658,24457466,4419661,531,420267,413431,75.1,63.6,11.49,0,10751,180117,0.468,38454328,,,,
CAN,North America,Canada,2021-06-13,1399717,1425,1459.286,25632,13,29.286,36399.466,37.057,37.949,666.557,0.338,0.762,0.67,593,15.421,1568,40.776,,,,,35647517,8252,934.281,0.216,68048,1.783,0.0195,51.3,tests performed,29256661,24574571,4681529,561,379003,421238,76.08,63.91,12.17,0,10954,168608,0.438,38454328,13694.2,3.14,-0.57,358.9096
CAN,North America,Canada,2021-06-14,1401102,1385,1387.571,25658,26,27,36435.483,36.017,36.084,667.233,0.676,0.702,0.66,563,14.641,1544,40.152,,,,,35785462,137945,937.897,3.615,66880,1.753,0.0189,52.8,tests performed,29704543,24705348,4998600,595,447882,426798,77.25,64.25,13,0,11099,150921,0.392,38454328,,,,
CAN,North America,Canada,2021-06-15,1402335,1233,1346.429,25675,17,27.714,36467.547,32.064,35.014,667.675,0.442,0.721,0.66,542,14.095,1472,38.279,,,,,35830746,45284,939.084,1.187,66628,1.746,0.0182,55.1,tests performed,30153730,24823238,5329870,622,449187,440468,78.41,64.55,13.86,0,11454,144451,0.376,38454328,,,,
CAN,North America,Canada,2021-06-16,1403284,949,1306,25686,11,25.429,36492.225,24.679,33.962,667.961,0.286,0.661,0.67,514,13.367,1388,36.095,,,,,35889917,59171,940.634,1.551,66706,1.748,0.0169,59,tests performed,30619299,24921327,5697315,657,465569,449099,79.63,64.81,14.82,0,11679,134817,0.351,38454328,,,,
CAN,North America,Canada,2021-06-17,1404091,807,1240.143,25715,29,25.429,36513.211,20.986,32.25,668.715,0.754,0.661,0.67,508,13.21,1324,34.43,,,,,35974549,84632,942.853,2.218,67217,1.762,0.0161,62.1,tests performed,31127384,25025706,6100980,698,508085,453339,80.95,65.08,15.87,0,11789,124332,0.323,38454328,,,,
CAN,North America,Canada,2021-06-18,1405139,1048,1189.429,25743,28,22,36540.464,27.253,30.931,669.444,0.728,0.572,0.67,491,12.768,1271,33.052,,,,,36052705,78156,944.901,2.048,67256,1.763,0.0153,65.3,tests performed,31663711,25123823,6539145,743,536327,458046,82.34,65.33,17,0,11911,113476,0.295,38454328,,,,
CAN,North America,Canada,2021-06-19,1406246,1107,1136.286,25756,13,19.571,36569.252,28.787,29.549,669.782,0.338,0.509,0.67,488,12.69,1237,32.168,,,,,36104847,52142,946.267,1.367,66512,1.743,0.0146,68.5,tests performed,32086233,25191559,6893862,812,422522,458368,83.44,65.51,17.93,0,11920,104870,0.273,38454328,,,,
CAN,North America,Canada,2021-06-20,1407258,1012,1077.286,25767,11,19.286,36595.569,26.317,28.015,670.068,0.286,0.502,0.67,478,12.43,1255,32.636,,,,,36111298,6451,946.437,0.169,66254,1.736,0.014,71.5,tests performed,32437156,25251921,7184406,829,350923,454356,84.35,65.67,18.68,0,11815,96764,0.252,38454328,13731.7,3.11,0.7,359.89243
CAN,North America,Canada,2021-06-21,1408217,959,1016.429,25798,31,20,36620.507,24.939,26.432,670.874,0.806,0.52,0.67,471,12.248,1167,30.348,,,,,36243642,132344,949.905,3.469,65454,1.715,0.0134,74.9,tests performed,32843784,25332241,7510699,844,406628,448463,85.41,65.88,19.53,0,11662,89556,0.233,38454328,,,,
CAN,North America,Canada,2021-06-22,1409019,802,954.857,25819,21,20.571,36641.363,20.856,24.831,671.42,0.546,0.535,0.67,460,11.962,1133,29.464,,,,,36287490,43848,951.054,1.149,65249,1.71,0.0127,78.7,tests performed,33316781,25395597,7920298,886,472997,451864,86.64,66.04,20.6,0,11751,81766,0.213,38454328,,,,
CAN,North America,Canada,2021-06-23,1409579,560,899.286,25827,8,20.143,36655.926,14.563,23.386,671.628,0.208,0.524,0.68,449,11.676,1087,28.267,,,,,36344745,57255,952.555,1.501,64975,1.703,0.0121,82.8,tests performed,33834073,25454951,8378186,936,517292,459253,87.99,66.2,21.79,0,11943,76232,0.198,38454328,,,,
CAN,North America,Canada,2021-06-24,1410200,621,872.714,25898,71,26.143,36672.075,16.149,22.695,673.474,1.846,0.68,0.69,420,10.922,1066,27.721,,,,,36415725,70980,954.415,1.86,63025,1.652,0.0116,86.4,tests performed,34427204,25523807,8902381,1016,593131,471403,89.53,66.37,23.15,0,12259,71157,0.185,38454328,,,,
CAN,North America,Canada,2021-06-25,1410925,725,826.571,25919,21,25.143,36690.929,18.854,21.495,674.02,0.546,0.654,0.7,414,10.766,1021,26.551,,,,,36484663,68938,956.222,1.807,61708,1.617,0.011,90.9,tests performed,34949615,25580626,9367939,1050,522411,469415,90.89,66.52,24.36,0,12207,65258,0.17,38454328,,,,
CAN,North America,Canada,2021-06-26,1411633,708,769.571,25936,17,25.714,36709.34,18.411,20.013,674.462,0.442,0.669,0.7,410,10.662,1004,26.109,,,,,36527044,42381,957.333,1.111,60314,1.581,0.0107,93.2,tests performed,35394551,25625240,9768213,1098,444936,472617,92.04,66.64,25.4,0,12290,61954,0.161,38454328,,,,
CAN,North America,Canada,2021-06-27,1412301,668,720.429,25943,7,25.143,36726.711,17.371,18.735,674.644,0.182,0.654,0.71,396,10.298,1001,26.031,,,,,36533130,6086,957.492,0.16,60262,1.579,0.0102,97.8,tests performed,35754400,25666907,10086344,1149,359849,473892,92.98,66.75,26.23,0,12324,59284,0.154,38454328,13728.2,3.07,-0.07,359.8007
CAN,North America,Canada,2021-06-28,1412969,668,678.857,25960,17,23.143,36744.082,17.371,17.654,675.087,0.442,0.602,0.72,377,9.804,980,25.485,,,,,36643986,110856,960.398,2.905,57192,1.499,0.0108,92.2,tests performed,36459494,25750187,10708137,1170,705094,516530,94.81,66.96,27.85,0,13432,59707,0.155,38454328,,,,
CAN,North America,Canada,2021-06-29,1413474,505,636.429,25975,15,22.286,36757.215,13.132,16.55,675.477,0.39,0.58,0.72,374,9.726,936,24.341,,,,,36705571,61585,962.012,1.614,59726,1.565,0.0103,96.8,tests performed,37047793,25807690,11238868,1235,588299,533002,96.34,67.11,29.23,0,13861,58870,0.153,38454328,,,,
CAN,North America,Canada,2021-06-30,1414134,660,650.714,25986,11,22.714,36774.378,17.163,16.922,675.763,0.286,0.591,0.73,360,9.362,898,23.352,,,,,36768392,62821,963.658,1.646,60521,1.586,0.0098,101.9,tests performed,37655078,25864127,11789641,1310,607285,545858,97.92,67.26,30.66,0,14195,58454,0.152,38454328,,,,
CAN,North America,Canada,2021-07-01,1414736,602,648,26016,30,16.857,36790.033,15.655,16.851,676.543,0.78,0.438,0.74,349,9.076,852,22.156,,,,,36834559,66167,965.392,1.734,59833,1.568,0.0089,112.4,tests performed,38118095,25905261,12211404,1430,463017,527270,99.13,67.37,31.76,0,13712,54493,0.142,38454328,,,,
CAN,North America,Canada,2021-07-02,1415284,548,622.714,26037,21,16.857,36804.284,14.251,16.194,677.089,0.546,0.438,0.75,333,8.66,830,21.584,,,,,36897574,63015,967.044,1.652,58987,1.546,0.0091,110.3,tests performed,38685867,25961638,12722724,1505,567772,533750,100.6,67.51,33.09,0,13880,54430,0.142,38454328,,,,
CAN,North America,Canada,2021-07-03,1415888,604,607.857,26060,23,17.714,36819.991,15.707,15.807,677.687,0.598,0.461,0.77,314,8.166,812,21.116,,,,,36942317,44743,968.217,1.173,59325,1.555,0.0087,115,tests performed,39047671,25992345,13053759,1567,361804,521874,101.54,67.59,33.95,0,13571,52444,0.136,38454328,,,,
CAN,North America,Canada,2021-07-04,1416316,428,573.571,26081,21,19.714,36831.121,11.13,14.916,678.233,0.546,0.513,0.78,309,8.036,810,21.064,,,,,36946410,4093,968.324,0.107,59040,1.547,0.0085,118.1,tests performed,39369074,26022699,13344763,1612,321403,516382,102.38,67.67,34.7,0,13428,50827,0.132,38454328,14532.7,3.21,15.01,380.88574
CAN,North America,Canada,2021-07-05,1416732,416,537.571,26090,9,18.571,36841.939,10.818,13.979,678.467,0.234,0.483,0.79,302,7.853,800,20.804,,,,,37043785,97375,970.876,2.552,57114,1.497,0.0084,119,tests performed,39970899,26078871,13889860,2168,601825,501629,103.94,67.82,36.12,0.01,13045,46955,0.122,38454328,,,,
